PAYMENT_ID,ID_GINR_REQUEST,ID_CHANGE_REQUEST,TRANS_ID,PAYMENT_STATUS,FAILURE_ROOT_CAUSE,ACCOUNT_TYPE,ACCOUNT_NUMBER,TOTAL_AMOUNT,SS_FEE,FIS_FEE,ANALYSIS_FEE,AUTHORIZATION,DATE_PAID,PAYER_NAME,CITY,STATE,PRIOR_ATTEMPTS_SAME_REQUEST,TOTAL_FAILURES_SAME_CARD,GINR_REQUEST_ID,PROJECT_NAME,ID_APPLICATION_STATUS,ID_PROJECT_TYPE,ID_FUEL_TYPE,ID_APPLICATION_SIZE,MAX_GEN_MW,POI_VOLTAGE,SUBMIT_DATE,FIS_FEE_PAID,SS_FEE_PAID,ANALYSIS_FEE_PAID,DAYS_SUBMIT_TO_PAY,CHANGE_REQUEST_TYPE,ERCOT_ACCEPTED,ERCOT_COMMENT
16056,9604,161,60328463102,SUCCESS,AUTHORIZED,MasterCard,XXXX2674,17475.22,9238.68,5474.24,2762.3,51B1LS,04-Oct-23 12.00.00 AM,Aaron Mcdowell,Austin,UT,2,7,9510,Claire BESS,PLN,UPG,WND,SM,230.87,138,30-Aug-23,0,1,0,35,Voltage Change,N,
16057,11946,,76117133959,SUCCESS,AUTHORIZED,Visa,XXXX9739,45742.14,12782.5,9482.18,23477.46,4X7NFE,15-Nov-24 12.00.00 AM,John Young,Moab,FL,5,1,10918,EnergyPlus,SUB,UPG,BAT,LG,39.41,230,08-Oct-24,1,1,1,38,Capacity Update,Y,Bank verification pending
16058,15393,,43929753917,SUCCESS,AUTHORIZED,AmericanExpress,XXXX6181,16885.99,3419.69,5492.03,7974.27,MKOC8N,07-Feb-23 12.00.00 AM,Sara Watson,Miami,CO,1,1,15269,BatteryMax,SUB,NS,SOL,LG,476.05,115,18-Jan-23,0,0,0,20,Voltage Change,,Retry required
16059,15136,571,81314264044,SUCCESS,AUTHORIZED,Visa,XXXX1783,36574.48,9070.06,13507.34,13997.08,BZASQB,23-Apr-24 12.00.00 AM,Terry Mitchell,Miami,FL,5,8,15092,ERCOT Solar,APR,UPG,BAT,LG,279.77,345,18-Mar-24,0,0,1,36,Capacity Update,,
16060,14087,433,51936803387,FAILED,BANK_DECLINED,Visa,XXXX3243,44676.69,16686.27,6809.38,21181.04,YUHVJZ,26-Sep-25 12.00.00 AM,Jamie Parker,Chicago,AZ,4,5,19602,EnergyPlus,SUB,UPG,BIO,MD,15.88,115,24-Aug-25,1,1,0,33,Capacity Update,Y,Bank verification pending
16061,12475,,64234006503,SUCCESS,AUTHORIZED,AmericanExpress,XXXX5643,47650.03,24003.73,11905.87,11740.43,GQ9BMC,17-Apr-26 12.00.00 AM,Jonathon Butler,Denver,NY,1,6,10893,GreenGrid,PLN,NS,WND,MD,173.77,345,06-Mar-26,1,1,1,42,,N,Payment processed successfully
16062,16306,320,84328375382,SUCCESS,AUTHORIZED,Discover,XXXX3296,33852.36,16476.85,5563.03,11812.48,Y87Y94,15-Nov-24 12.00.00 AM,John Beck,Seattle,UT,4,20,13881,SolarEdge,PLN,NS,WND,MD,243.72,69,22-Sep-24,1,1,1,54,Ownership Change,Y,Payment processed successfully
16063,18240,435,79597284040,SUCCESS,AUTHORIZED,Discover,XXXX6032,21464.64,4359.37,2448.53,14656.74,XZW3BC,10-May-23 12.00.00 AM,Katherine Wilson,Chicago,WA,1,18,10765,Claire BESS,APR,UPG,WND,SM,129.16,345,12-Mar-23,0,1,1,59,Voltage Change,N,Bank verification pending
16064,16494,834,74895628732,SUCCESS,AUTHORIZED,eCheck,XXXX5913,44220.89,14288.96,7141.93,22790.0,4C1FA0,12-Mar-26 12.00.00 AM,Sara Moore,Moab,CA,4,2,10881,ERCOT Solar,APR,UPG,SOL,LG,164.18,138,30-Jan-26,0,0,1,41,Ownership Change,,
16065,14734,952,87646370890,SUCCESS,AUTHORIZED,MasterCard,XXXX1400,17278.28,9475.7,6500.18,1302.4,H7JM12,29-May-25 12.00.00 AM,Sandy Salinas,Dallas,GA,2,9,11004,EnergyPlus,APR,UPG,SOL,LG,55.72,345,07-May-25,0,0,1,22,Capacity Update,Y,Payment processed successfully
16066,9931,816,61680680769,SUCCESS,AUTHORIZED,Discover,XXXX3136,23426.08,8539.38,6465.68,8421.02,S6HFHQ,03-Jun-25 12.00.00 AM,Cynthia Booker,Miami,IL,4,14,13147,ERCOT Solar,APR,NS,BAT,SM,360.11,345,08-Apr-25,1,1,1,56,Capacity Update,,Bank verification pending
16067,9076,833,89274051544,SUCCESS,AUTHORIZED,AmericanExpress,XXXX1077,28422.89,7882.34,10579.28,9961.27,3D2NB1,15-Aug-25 12.00.00 AM,Kelly Wilson,Miami,TX,5,17,15079,EnergyPlus,SUB,UPG,BIO,LG,452.9,138,06-Jul-25,1,0,0,40,Ownership Change,N,ERCOT accepted
16068,9622,,49648255256,SUCCESS,AUTHORIZED,Visa,XXXX5377,27579.68,12203.97,9117.57,6258.14,5FXSU5,13-Aug-24 12.00.00 AM,Antonio Smith,Chicago,NY,1,12,17744,WindFlow,APR,NS,SOL,SM,130.61,115,18-Jul-24,1,0,1,26,Ownership Change,,Retry required
16069,16554,,84962420039,SUCCESS,AUTHORIZED,Visa,XXXX3538,49731.67,14390.77,20607.34,14733.56,I7JN1O,04-Oct-25 12.00.00 AM,Sarah Jimenez,Houston,UT,4,12,17085,WindFlow,PLN,UPG,SOL,SM,481.81,115,03-Sep-25,1,1,1,31,Voltage Change,N,Bank verification pending
16070,17083,,82869660670,FAILED,NETWORK_TIMEOUT,eCheck,XXXX9375,33867.65,7226.92,8731.29,17909.44,MX9X2T,06-Mar-25 12.00.00 AM,John Mendez,Miami,GA,2,12,13684,SolarEdge,APR,UPG,WND,MD,407.9,345,27-Jan-25,0,0,0,38,,Y,Retry required
16071,19689,,61273400187,FAILED,CARD_EXPIRED,AmericanExpress,XXXX2206,38806.14,9269.01,4644.9,24892.23,1ZCMNX,23-Mar-25 12.00.00 AM,Larry Bond,Seattle,UT,3,17,14701,ERCOT Solar,PLN,NS,SOL,LG,18.32,115,15-Mar-25,1,1,0,8,,,ERCOT accepted
16072,13552,,83244816905,SUCCESS,AUTHORIZED,MasterCard,XXXX8190,47871.52,18118.83,15109.45,14643.24,70NBON,01-Jul-24 12.00.00 AM,Carol Lawson,Denver,GA,1,15,17380,EnergyPlus,SUB,UPG,SOL,LG,60.88,138,16-May-24,1,0,1,46,Voltage Change,,Payment processed successfully
16073,11057,,42993768628,SUCCESS,AUTHORIZED,MasterCard,XXXX7828,10025.28,3430.76,2632.99,3961.53,PCARMP,23-Apr-25 12.00.00 AM,Brenda Crawford,Moab,CO,4,3,17482,GreenGrid,APR,NS,BAT,SM,493.78,138,10-Apr-25,0,0,0,13,,Y,Payment processed successfully
16074,14346,,88460285630,SUCCESS,AUTHORIZED,AmericanExpress,XXXX6083,22146.07,10767.53,3832.31,7546.23,EX0IZE,12-Feb-24 12.00.00 AM,Wendy Sanders,Chicago,WA,1,2,15495,GreenGrid,PLN,UPG,WND,LG,398.01,230,09-Feb-24,1,1,1,3,,N,Payment processed successfully
16075,13814,614,49059257120,SUCCESS,AUTHORIZED,Visa,XXXX4242,23701.29,4832.25,11754.65,7114.39,1URFTS,31-Jan-25 12.00.00 AM,Lisa Watson,Houston,UT,5,12,9582,SolarEdge,PLN,UPG,SOL,LG,41.3,138,16-Dec-24,0,1,1,46,,,Retry required
16076,9559,720,62632559063,FAILED,INVALID_ACCOUNT,AmericanExpress,XXXX5635,12564.82,3976.68,3541.5,5046.64,L2YECR,25-Aug-24 12.00.00 AM,Elizabeth Lopez,Seattle,WA,1,15,10751,EnergyPlus,APR,NS,BAT,SM,493.91,115,17-Aug-24,1,0,1,8,,Y,Payment processed successfully
16077,9181,,85616093209,FAILED,BANK_DECLINED,Visa,XXXX4384,8646.39,4966.62,2754.19,925.58,LTLNGL,13-Jun-25 12.00.00 AM,John Cook,Seattle,WA,4,7,14359,Claire BESS,SUB,NS,WND,SM,472.29,69,09-Jun-25,1,1,0,4,Voltage Change,Y,Bank verification pending
16078,10795,184,84234927288,FAILED,INSUFFICIENT_FUNDS,MasterCard,XXXX2688,2020.35,1184.29,685.16,150.9,YW0DX7,16-Apr-25 12.00.00 AM,Christopher Gomez,Moab,AZ,5,20,18101,BatteryMax,PLN,UPG,WND,LG,208.53,230,04-Mar-25,0,1,1,43,Ownership Change,,Retry required
16079,12940,,74457107677,SUCCESS,AUTHORIZED,Discover,XXXX4032,36330.58,21170.69,12247.16,2912.73,VFFVJ3,28-Jul-23 12.00.00 AM,Robert Dalton,Dallas,CO,4,7,17812,GreenGrid,PLN,UPG,BIO,SM,100.1,138,02-Jul-23,0,1,1,26,Capacity Update,Y,Retry required
16080,11842,848,55751430809,SUCCESS,AUTHORIZED,MasterCard,XXXX4241,21176.33,8540.42,5636.41,6999.5,685K2L,07-Jul-25 12.00.00 AM,James Walton,Miami,UT,3,15,16889,GreenGrid,SUB,UPG,WND,LG,86.19,115,30-May-25,1,0,0,38,Ownership Change,,Payment processed successfully
16081,12364,,73152150238,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8882,46231.6,22582.08,12686.69,10962.83,X2YJOZ,09-Oct-24 12.00.00 AM,Susan Smith,Houston,FL,1,20,11017,Claire BESS,APR,UPG,BAT,LG,226.52,230,20-Aug-24,0,0,1,50,Ownership Change,,
16082,10433,,58002494136,SUCCESS,AUTHORIZED,MasterCard,XXXX3677,4882.08,2826.22,700.05,1355.81,GLKQ3K,19-Apr-24 12.00.00 AM,Andrew Turner,Houston,CO,1,16,9819,Claire BESS,PLN,NS,WND,SM,344.66,115,09-Mar-24,0,1,0,41,Ownership Change,N,ERCOT accepted
16083,13315,360,49446728828,SUCCESS,AUTHORIZED,Discover,XXXX4338,4881.86,1757.55,1617.97,1506.34,SBVTOA,24-Nov-23 12.00.00 AM,Paige Thompson DVM,Dallas,FL,3,9,15518,EnergyPlus,SUB,UPG,BIO,SM,466.77,230,09-Nov-23,0,1,1,15,Capacity Update,Y,Payment processed successfully
16084,10853,,71085351907,SUCCESS,AUTHORIZED,MasterCard,XXXX2179,35845.01,20553.86,17219.36,-1928.21,C2VA6A,13-Feb-26 12.00.00 AM,Katherine Richard,Miami,UT,5,2,12708,WindFlow,SUB,UPG,BAT,SM,104.16,230,05-Jan-26,0,0,0,39,Ownership Change,Y,Retry required
16085,13380,,82611044854,SUCCESS,AUTHORIZED,MasterCard,XXXX9138,39280.03,8518.16,17218.63,13543.24,GDBNK3,12-May-24 12.00.00 AM,Justin Kelly,Denver,IL,3,7,10080,EnergyPlus,PLN,NS,SOL,SM,425.78,138,25-Mar-24,0,1,1,48,Capacity Update,,
16086,12396,,86462259100,SUCCESS,AUTHORIZED,Visa,XXXX4827,4992.4,2734.82,534.1,1723.48,IPEZ7X,10-Jul-23 12.00.00 AM,Billy Collins,Seattle,CO,2,11,9128,EnergyPlus,APR,NS,BAT,LG,117.54,115,29-May-23,0,1,0,42,Ownership Change,N,ERCOT accepted
16087,17741,,50360701662,SUCCESS,AUTHORIZED,Discover,XXXX5629,11884.37,2551.9,3536.18,5796.29,TWW42C,03-Dec-23 12.00.00 AM,Robyn Forbes,Denver,FL,5,3,16023,SolarEdge,PLN,UPG,SOL,LG,248.23,345,08-Nov-23,1,1,0,25,,,Retry required
16088,18049,794,54453295506,FAILED,BANK_DECLINED,MasterCard,XXXX5717,2343.33,794.29,481.75,1067.29,FSV1IP,11-Apr-25 12.00.00 AM,Monica Jones,Austin,NY,4,2,18701,PowerSync,SUB,NS,BAT,SM,336.88,138,15-Feb-25,0,1,0,55,Voltage Change,Y,
16089,15927,,40965175421,FAILED,INVALID_ACCOUNT,AmericanExpress,XXXX8988,5754.3,1561.92,993.17,3199.21,PQ7C14,01-Apr-24 12.00.00 AM,Kari Washington,Austin,CO,1,7,18510,WindFlow,PLN,NS,BAT,LG,193.67,115,27-Mar-24,0,1,1,5,Voltage Change,N,Bank verification pending
16090,18289,824,41732225671,SUCCESS,AUTHORIZED,eCheck,XXXX6143,44784.93,17483.74,16982.11,10319.08,05F07T,23-Feb-25 12.00.00 AM,Bryan Wilson,Dallas,CO,3,3,19759,SolarEdge,APR,NS,WND,MD,150.24,345,17-Feb-25,0,1,1,6,,,ERCOT accepted
16091,11556,,79868147806,SUCCESS,AUTHORIZED,MasterCard,XXXX1434,7971.49,3644.13,1061.71,3265.65,6DVIJG,11-Dec-23 12.00.00 AM,Martin Guzman,Chicago,CO,3,20,13010,WindFlow,SUB,NS,WND,LG,15.66,138,16-Nov-23,1,1,0,25,,Y,Retry required
16092,19832,171,41368148602,FAILED,INVALID_ACCOUNT,Visa,XXXX4329,42630.66,12669.07,13476.31,16485.28,3AW3DC,28-Sep-23 12.00.00 AM,Michele Jordan,Dallas,GA,1,5,9232,Claire BESS,APR,UPG,SOL,SM,155.82,345,16-Sep-23,0,1,1,12,Ownership Change,Y,Bank verification pending
16093,12772,,46218480944,SUCCESS,AUTHORIZED,Visa,XXXX1675,36542.08,19050.49,5418.28,12073.31,OLGXIR,25-Sep-25 12.00.00 AM,Benjamin Hale,Houston,WA,0,2,18812,SolarEdge,PLN,NS,SOL,LG,87.18,138,29-Jul-25,1,1,1,58,Ownership Change,N,Retry required
16094,18998,453,60940905515,FAILED,NETWORK_TIMEOUT,MasterCard,XXXX6531,37998.01,7967.77,16651.01,13379.23,37MTN9,19-Sep-23 12.00.00 AM,Patrick Thomas,Denver,NY,1,4,14448,PowerSync,PLN,UPG,BIO,MD,165.62,69,27-Jul-23,1,1,1,54,Ownership Change,Y,Payment processed successfully
16095,15114,360,48598482310,FAILED,BANK_DECLINED,MasterCard,XXXX6707,10207.38,5910.9,3376.02,920.46,A6WSMD,22-Apr-23 12.00.00 AM,Heather Torres,Chicago,GA,5,20,9367,BatteryMax,PLN,UPG,BAT,LG,297.58,345,31-Mar-23,0,1,0,22,Ownership Change,Y,ERCOT accepted
16096,12730,947,69730380278,SUCCESS,AUTHORIZED,Visa,XXXX6770,47993.59,24693.66,16191.57,7108.36,7V3AW6,07-Jul-25 12.00.00 AM,Jennifer Howard,Chicago,IL,3,1,14003,PowerSync,SUB,NS,BAT,MD,267.68,345,04-Jul-25,1,0,0,3,Voltage Change,,Payment processed successfully
16097,14197,,46090050231,SUCCESS,AUTHORIZED,eCheck,XXXX8982,6350.6,1463.55,1355.42,3531.63,KZU60R,18-Apr-26 12.00.00 AM,Stacy Henson,Austin,UT,1,0,12552,ERCOT Solar,APR,UPG,WND,LG,480.89,138,19-Mar-26,0,0,0,30,Capacity Update,Y,
16098,11351,,51163310032,SUCCESS,AUTHORIZED,AmericanExpress,XXXX9112,15525.96,5084.81,7238.36,3202.79,XZUG84,16-Feb-24 12.00.00 AM,Anita Weaver,Seattle,CA,0,13,18245,BatteryMax,APR,UPG,SOL,MD,283.35,115,18-Dec-23,1,1,1,60,Ownership Change,Y,Bank verification pending
16099,12617,992,61460900166,SUCCESS,AUTHORIZED,Visa,XXXX2550,27613.21,7874.05,7697.08,12042.08,SYUCT0,16-Mar-26 12.00.00 AM,Alan Gonzalez,Moab,TX,4,1,10207,PowerSync,APR,NS,WND,LG,273.1,138,04-Mar-26,1,1,1,12,Voltage Change,Y,ERCOT accepted
16100,10821,,46503839474,SUCCESS,AUTHORIZED,eCheck,XXXX7442,38869.04,18640.99,10077.56,10150.49,HWD250,26-Mar-25 12.00.00 AM,Todd Rodriguez,Chicago,GA,4,14,13035,SolarEdge,SUB,UPG,BIO,LG,467.36,138,16-Feb-25,0,1,1,38,Ownership Change,,ERCOT accepted
16101,11190,325,68579532441,SUCCESS,AUTHORIZED,eCheck,XXXX2319,31026.93,12881.47,6410.58,11734.88,X10PAD,03-Jul-24 12.00.00 AM,Jill Thomas,Dallas,UT,1,16,11683,ERCOT Solar,PLN,NS,BIO,MD,331.74,138,11-May-24,0,0,1,53,Ownership Change,Y,
16102,15802,326,79397635447,SUCCESS,AUTHORIZED,Visa,XXXX7361,21119.64,4541.69,9610.46,6967.49,4K8HQC,15-Mar-24 12.00.00 AM,Bonnie Roberts,Chicago,FL,0,14,10710,ERCOT Solar,APR,UPG,BAT,MD,45.3,345,29-Jan-24,1,1,0,46,Ownership Change,,Bank verification pending
16103,19599,488,53527493072,FAILED,INSUFFICIENT_FUNDS,Visa,XXXX5271,4400.7,1357.43,1397.09,1646.18,1PL1Y4,02-Dec-23 12.00.00 AM,Katie Hester,Seattle,IL,5,15,17425,GreenGrid,APR,NS,SOL,LG,41.79,230,18-Oct-23,1,1,1,45,Ownership Change,,ERCOT accepted
16104,9371,907,57674426383,FAILED,NETWORK_TIMEOUT,eCheck,XXXX1474,1029.67,593.6,111.76,324.31,92JG81,25-Jun-25 12.00.00 AM,Sheri Miller,Dallas,CO,1,8,19657,ERCOT Solar,SUB,UPG,SOL,SM,271.02,115,30-Apr-25,1,1,1,56,Voltage Change,Y,
16105,14472,,55034727465,SUCCESS,AUTHORIZED,MasterCard,XXXX5747,43305.92,9052.19,17486.5,16767.23,WTRXZF,06-Jun-24 12.00.00 AM,Amy Jimenez,Houston,TX,0,19,14780,ERCOT Solar,APR,UPG,BAT,SM,216.02,230,20-May-24,0,1,0,17,,,
16106,11652,,64401350425,FAILED,ECHECK_NOT_SUPPORTED,Discover,XXXX6535,17144.66,4209.19,8342.79,4592.68,O938CT,05-Dec-24 12.00.00 AM,Seth Roberts,Chicago,FL,1,17,12704,BatteryMax,SUB,NS,SOL,LG,227.52,230,31-Oct-24,1,0,1,35,Capacity Update,,Retry required
16107,12853,416,51969066931,FAILED,INVALID_ACCOUNT,MasterCard,XXXX3681,47680.38,20238.72,9972.2,17469.46,NTON0K,14-Apr-25 12.00.00 AM,Kelly Hernandez,Miami,NY,2,11,13163,PowerSync,SUB,NS,WND,MD,462.9,345,15-Mar-25,0,1,0,30,,N,Retry required
16108,16913,460,89912061121,SUCCESS,AUTHORIZED,eCheck,XXXX1327,5254.28,2528.32,702.2,2023.76,DSCFO0,10-Mar-23 12.00.00 AM,Cody Lee,Dallas,NY,5,7,15215,BatteryMax,PLN,UPG,BAT,LG,467.37,230,07-Mar-23,1,0,1,3,,Y,Payment processed successfully
16109,15360,244,82846827190,SUCCESS,AUTHORIZED,eCheck,XXXX3142,4187.11,1679.63,1570.39,937.09,TQA00Q,29-Nov-24 12.00.00 AM,Ashley Wagner,Moab,UT,1,4,9851,Claire BESS,PLN,NS,WND,SM,239.08,345,15-Oct-24,0,0,0,45,Voltage Change,N,
16110,18869,,84233480321,SUCCESS,AUTHORIZED,MasterCard,XXXX4552,1387.78,513.67,289.7,584.41,OO1ABY,06-Oct-23 12.00.00 AM,Stephanie Myers,Dallas,CA,0,10,17731,BatteryMax,SUB,UPG,BAT,LG,390.22,115,14-Sep-23,0,0,0,22,,,Retry required
16111,12743,,50538268179,FAILED,NETWORK_TIMEOUT,MasterCard,XXXX3960,39797.66,21076.42,6108.95,12612.29,5OZYCO,24-May-24 12.00.00 AM,Matthew King,Houston,GA,2,9,14810,PowerSync,PLN,UPG,WND,SM,190.72,115,02-Apr-24,0,0,1,52,Voltage Change,N,Retry required
16112,14140,,42927743415,SUCCESS,AUTHORIZED,Discover,XXXX4098,26004.92,13471.33,10824.25,1709.34,8H1YPD,31-Aug-24 12.00.00 AM,Amanda Williams,Moab,WA,0,2,11923,EnergyPlus,PLN,UPG,BAT,MD,219.07,345,19-Aug-24,0,0,1,12,Capacity Update,Y,
16113,12635,,80189374796,SUCCESS,AUTHORIZED,Visa,XXXX6208,31354.7,18251.07,13238.58,-134.95,VDVU3X,14-May-26 12.00.00 AM,Michael Hunter,Dallas,UT,1,5,11532,SolarEdge,APR,NS,BIO,SM,233.89,115,04-Apr-26,0,1,0,40,Ownership Change,N,ERCOT accepted
16114,14245,897,87215995248,SUCCESS,AUTHORIZED,eCheck,XXXX9019,42258.18,21222.4,9301.09,11734.69,WIMS2F,08-Oct-23 12.00.00 AM,Mark Graham,Chicago,UT,3,16,10509,GreenGrid,APR,UPG,SOL,SM,449.86,69,27-Sep-23,1,0,0,11,Voltage Change,Y,Bank verification pending
16115,14754,530,87745891006,SUCCESS,AUTHORIZED,Discover,XXXX3586,25548.33,6913.17,3749.0,14886.16,7FX4XH,08-Mar-23 12.00.00 AM,Valerie Bridges,Miami,CO,1,0,17092,Claire BESS,APR,UPG,SOL,SM,290.53,69,23-Feb-23,1,0,0,13,Voltage Change,,ERCOT accepted
16116,16568,891,70215087901,FAILED,CARD_EXPIRED,Visa,XXXX7504,7056.35,2646.55,1361.76,3048.04,04MSZ3,06-Feb-23 12.00.00 AM,Charles Fuller,Moab,UT,4,8,13334,BatteryMax,PLN,UPG,BIO,MD,271.2,345,19-Jan-23,0,0,1,18,Voltage Change,,Retry required
16117,15734,,44414819495,FAILED,INVALID_ACCOUNT,Visa,XXXX1261,5635.26,3185.31,724.02,1725.93,ABKPJ7,07-Nov-24 12.00.00 AM,Benjamin Wade,Houston,CA,2,17,19405,ERCOT Solar,SUB,NS,WND,LG,241.82,69,27-Oct-24,0,1,1,11,Ownership Change,,Payment processed successfully
16118,9856,682,60214756580,SUCCESS,AUTHORIZED,eCheck,XXXX1955,28742.41,15931.35,8314.38,4496.68,4VYYJJ,26-Nov-23 12.00.00 AM,Lonnie Mann,Chicago,CO,2,6,9486,EnergyPlus,APR,UPG,WND,LG,182.54,230,03-Nov-23,0,1,0,23,Voltage Change,,Payment processed successfully
16119,16921,,63361834367,SUCCESS,AUTHORIZED,Discover,XXXX6055,38997.96,14151.64,13321.95,11524.37,OELAL9,02-Mar-25 12.00.00 AM,Dr. Jason Phillips,Austin,TX,4,14,9241,SolarEdge,SUB,NS,WND,MD,282.1,115,12-Feb-25,0,0,1,18,,,Payment processed successfully
16120,18893,980,72962322837,SUCCESS,AUTHORIZED,Discover,XXXX4574,7623.79,2698.7,2846.88,2078.21,DVDTCG,17-Jan-24 12.00.00 AM,Kimberly Fowler,Chicago,CO,5,16,13737,Claire BESS,SUB,NS,BAT,MD,473.45,345,30-Dec-23,1,0,1,18,Ownership Change,,ERCOT accepted
16121,14288,899,60339593754,SUCCESS,AUTHORIZED,Discover,XXXX4231,12702.58,3696.4,1668.25,7337.93,KO0R7Z,13-Apr-23 12.00.00 AM,Wanda Smith,Chicago,UT,0,18,12463,WindFlow,PLN,NS,SOL,MD,405.82,345,26-Mar-23,1,0,0,18,Voltage Change,Y,Bank verification pending
16122,17541,,41232660717,FAILED,CARD_EXPIRED,MasterCard,XXXX1557,49131.62,10670.86,23665.46,14795.3,0C7MSY,22-Feb-24 12.00.00 AM,Timothy Parker,Austin,AZ,5,15,10208,Claire BESS,APR,UPG,BIO,LG,347.81,115,06-Jan-24,1,1,1,47,,N,Payment processed successfully
16123,10046,,68600103915,SUCCESS,AUTHORIZED,Discover,XXXX9027,29345.9,7653.52,3596.55,18095.83,W20D7G,15-Aug-24 12.00.00 AM,Linda Yang,Moab,TX,1,16,13710,BatteryMax,PLN,NS,WND,SM,130.38,69,06-Jul-24,0,0,0,40,Capacity Update,N,Payment processed successfully
16124,9942,,47301179036,SUCCESS,AUTHORIZED,eCheck,XXXX9585,19094.29,8915.78,4084.09,6094.42,UP316Z,30-Apr-23 12.00.00 AM,Collin Monroe,Dallas,UT,0,16,17019,EnergyPlus,APR,UPG,BIO,SM,453.92,345,16-Mar-23,0,1,1,45,,N,
16125,13524,233,61539830749,SUCCESS,AUTHORIZED,eCheck,XXXX3406,36186.91,13557.09,8253.87,14375.95,HIV13H,08-Sep-23 12.00.00 AM,Anne Stewart,Denver,FL,0,11,14761,ERCOT Solar,APR,UPG,WND,MD,434.76,345,30-Aug-23,1,0,0,9,Ownership Change,Y,ERCOT accepted
16126,18958,,86142115875,SUCCESS,AUTHORIZED,MasterCard,XXXX8447,39403.25,18262.75,14449.46,6691.04,QHBBK3,29-Jun-24 12.00.00 AM,Kevin Case,Seattle,FL,5,18,9034,ERCOT Solar,PLN,NS,BIO,LG,463.57,345,24-Jun-24,1,0,1,5,Voltage Change,,Payment processed successfully
16127,12476,542,74665979723,SUCCESS,AUTHORIZED,Visa,XXXX1564,17676.47,4728.76,3256.02,9691.69,HGEDW0,19-Apr-26 12.00.00 AM,Brittney Anderson,Moab,AZ,0,16,9897,EnergyPlus,PLN,NS,BIO,SM,414.7,230,16-Mar-26,1,0,1,34,Voltage Change,Y,ERCOT accepted
16128,18353,,81636799891,SUCCESS,AUTHORIZED,Visa,XXXX4189,9832.19,5613.71,4751.45,-532.97,777TY5,03-May-25 12.00.00 AM,Lauren King,Miami,UT,0,8,19676,WindFlow,APR,NS,BAT,SM,198.97,230,29-Mar-25,1,1,0,35,,Y,Payment processed successfully
16129,10816,938,49196408601,SUCCESS,AUTHORIZED,Visa,XXXX7645,15656.26,5281.41,1695.73,8679.12,MXBYVZ,19-Aug-23 12.00.00 AM,Lisa Porter,Dallas,WA,3,11,19390,ERCOT Solar,APR,NS,BIO,SM,472.24,69,12-Jul-23,0,0,1,38,Capacity Update,N,ERCOT accepted
16130,13517,,74262970874,FAILED,INVALID_ACCOUNT,Visa,XXXX3261,42389.18,23520.41,18075.59,793.18,577LVW,16-Nov-25 12.00.00 AM,Patrick Butler,Houston,FL,5,0,14299,Claire BESS,PLN,UPG,WND,MD,25.44,69,06-Oct-25,1,0,0,41,Capacity Update,N,ERCOT accepted
16131,13597,,80928927817,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8497,45265.33,21862.01,19137.56,4265.76,EIEXB0,12-Aug-24 12.00.00 AM,Jamie Clay,Denver,WA,0,11,16196,EnergyPlus,PLN,UPG,BAT,MD,340.03,69,30-Jul-24,0,0,0,13,Ownership Change,Y,Retry required
16132,18980,,43002088449,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8864,1004.31,446.21,443.65,114.45,0IOLIV,23-Feb-26 12.00.00 AM,Rebecca Kemp,Seattle,FL,0,10,17293,SolarEdge,APR,NS,BAT,SM,475.12,115,23-Jan-26,0,0,0,31,,N,
16133,12954,145,78524068206,SUCCESS,AUTHORIZED,Visa,XXXX1664,20234.79,11814.28,6157.42,2263.09,LZCKM4,22-Oct-25 12.00.00 AM,John Villegas,Moab,NY,1,14,17483,EnergyPlus,SUB,NS,BAT,LG,258.47,69,16-Sep-25,1,1,1,36,Ownership Change,Y,ERCOT accepted
16134,18368,641,75789169991,FAILED,CARD_EXPIRED,Visa,XXXX4807,4554.55,1752.51,1100.26,1701.78,W10WU0,11-Apr-24 12.00.00 AM,Joseph Grant,Dallas,TX,3,15,11578,EnergyPlus,APR,UPG,WND,SM,370.85,345,26-Feb-24,1,1,1,45,Ownership Change,,ERCOT accepted
16135,19090,,80263343515,SUCCESS,AUTHORIZED,Visa,XXXX2705,16213.18,9481.15,6074.26,657.77,0NQRY0,03-Oct-24 12.00.00 AM,Julie Johnson,Chicago,TX,1,16,12752,SolarEdge,PLN,NS,SOL,MD,95.74,115,07-Sep-24,1,0,1,26,Ownership Change,Y,Payment processed successfully
16136,19152,335,67344833775,SUCCESS,AUTHORIZED,eCheck,XXXX3418,35513.39,17552.7,10869.13,7091.56,O6LF8Z,20-Sep-23 12.00.00 AM,Kevin Hurst,Austin,GA,3,3,12282,BatteryMax,PLN,NS,SOL,LG,26.59,345,29-Aug-23,1,1,0,22,Voltage Change,,Bank verification pending
16137,19257,830,75034829268,SUCCESS,AUTHORIZED,eCheck,XXXX2355,29260.19,15689.29,14161.58,-590.68,VP3VD3,30-Mar-24 12.00.00 AM,Marcus Huffman,Dallas,AZ,5,11,11470,PowerSync,SUB,UPG,SOL,LG,409.04,138,04-Feb-24,1,1,1,55,,,Payment processed successfully
